source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0009653,anatomical structure morphogenesis,1.1861728266603162e-16,True,"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]",2699,389,118,20972,0.3033419023136247,0.043719896257873286,query_1,"['GO:0032502', 'GO:0048856']"
GO:BP,GO:0031342,negative regulation of cell killing,1.3250636960316608e-16,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell killing."" [GOC:mah]",32,389,16,20972,0.04113110539845758,0.5,query_1,"['GO:0001906', 'GO:0031341', 'GO:0048523']"
GO:BP,GO:0014002,astrocyte development,1.8084170676847245e-16,True,"""The process aimed at the progression of an astrocyte over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GOC:dgh, GOC:ef]",39,389,17,20972,0.043701799485861184,0.4358974358974359,query_1,"['GO:0021782', 'GO:0048708']"
GO:BP,GO:0019884,antigen processing and presentation of exogenous antigen,2.553218004546283e-16,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of exogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",47,389,18,20972,0.04627249357326478,0.3829787234042553,query_1,['GO:0019882']
GO:BP,GO:0032637,interleukin-8 production,2.899919084164521e-16,True,"""The appearance of interleukin-8 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",84,389,22,20972,0.056555269922879174,0.2619047619047619,query_1,['GO:0001816']
GO:BP,GO:0032677,regulation of interleukin-8 production,2.899919084164521e-16,True,"""Any process that modulates the frequency, rate, or extent of interleukin-8 production."" [GOC:mah]",84,389,22,20972,0.056555269922879174,0.2619047619047619,query_1,"['GO:0001817', 'GO:0032637']"
GO:BP,GO:0051247,positive regulation of protein metabolic process,3.048803263775592e-16,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",863,389,61,20972,0.15681233933161953,0.07068366164542295,query_1,"['GO:0010604', 'GO:0019538', 'GO:0051246']"
GO:BP,GO:0042130,negative regulation of T cell proliferation,3.105951848470914e-16,True,"""Any process that stops, prevents or reduces the rate or extent of T cell proliferation."" [GOC:jl]",74,389,21,20972,0.05398457583547558,0.28378378378378377,query_1,"['GO:0042098', 'GO:0042129', 'GO:0050672', 'GO:0050868']"
GO:BP,GO:0045123,cellular extravasation,3.105951848470914e-16,True,"""The migration of a leukocyte from the blood vessels into the surrounding tissue."" [GOC:jl]",74,389,21,20972,0.05398457583547558,0.28378378378378377,query_1,['GO:0050900']
REAC,REAC:R-HSA-109582,Hemostasis,3.837392556716559e-16,True,Hemostasis,675,357,70,11056,0.19607843137254902,0.1037037037037037,query_1,['REAC:0000000']
KEGG,KEGG:05166,Human T-cell leukemia virus 1 infection,3.8657852245122787e-16,True,Human T-cell leukemia virus 1 infection,220,324,41,8716,0.12654320987654322,0.18636363636363637,query_1,['KEGG:00000']
GO:BP,GO:0031295,T cell costimulation,4.016632675488369e-16,True,"""The process of providing, via surface-bound receptor-ligand pairs, a second, antigen-independent, signal in addition to that provided by the T cell receptor to augment T cell activation."" [ISBN:0781735149]",48,389,18,20972,0.04627249357326478,0.375,query_1,"['GO:0031294', 'GO:0050870']"
GO:BP,GO:0019724,B cell mediated immunity,4.0251008683757426e-16,True,"""Any process involved with the carrying out of an immune response by a B cell, through, for instance, the production of antibodies or cytokines, or antigen presentation to T cells."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",206,389,31,20972,0.07969151670951156,0.15048543689320387,query_1,"['GO:0002449', 'GO:0002460']"
KEGG,KEGG:04145,Phagosome,4.909747914558315e-16,True,Phagosome,149,324,34,8716,0.10493827160493827,0.22818791946308725,query_1,['KEGG:00000']
GO:BP,GO:0045621,positive regulation of lymphocyte differentiation,6.023614918337172e-16,True,"""Any process that activates or increases the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",135,389,26,20972,0.06683804627249357,0.1925925925925926,query_1,"['GO:0030098', 'GO:0045619', 'GO:0051251', 'GO:1902107']"
GO:BP,GO:1903034,regulation of response to wounding,6.189222115353372e-16,True,"""Any process that modulates the frequency, rate or extent of response to wounding."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]",163,389,28,20972,0.07197943444730077,0.17177914110429449,query_1,"['GO:0009611', 'GO:0080134']"
GO:BP,GO:0031294,lymphocyte costimulation,6.242388194894904e-16,True,"""The process of providing, via surface-bound receptor-ligand pairs, a second, antigen-independent, signal in addition to that provided by the B- or T cell receptor to augment B- or T cell activation."" [ISBN:0781735149]",49,389,18,20972,0.04627249357326478,0.3673469387755102,query_1,"['GO:0002376', 'GO:0051251']"
GO:BP,GO:0042742,defense response to bacterium,6.382991332889354e-16,True,"""Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism."" [GOC:jl]",334,389,38,20972,0.09768637532133675,0.11377245508982035,query_1,"['GO:0006952', 'GO:0009617']"
HPA,HPA:0461443,Skin 1; fibrohistiocytic cells[High],6.764630622044597e-16,True,Skin 1; fibrohistiocytic cells[High],407,285,47,11007,0.1649122807017544,0.11547911547911548,query_1,['HPA:0461442']
KEGG,KEGG:04659,Th17 cell differentiation,7.8169035850764e-16,True,Th17 cell differentiation,106,324,29,8716,0.08950617283950617,0.27358490566037735,query_1,['KEGG:00000']
GO:BP,GO:0043066,negative regulation of apoptotic process,9.449757935808722e-16,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",856,389,60,20972,0.15424164524421594,0.07009345794392523,query_1,"['GO:0006915', 'GO:0042981', 'GO:0043069']"
GO:BP,GO:0001911,negative regulation of leukocyte mediated cytotoxicity,9.912919472233489e-16,True,"""Any process that stops, prevents, or reduces the rate of leukocyte mediated cytotoxicity."" [GOC:add, ISBN:0781735149, PMID:11911826]",29,389,15,20972,0.038560411311053984,0.5172413793103449,query_1,"['GO:0001909', 'GO:0001910', 'GO:0002704', 'GO:0031342']"
GO:BP,GO:0051246,regulation of protein metabolic process,1.0458602785453008e-15,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",1574,389,84,20972,0.2159383033419023,0.053367217280813214,query_1,"['GO:0019538', 'GO:0060255', 'GO:0080090']"
GO:BP,GO:0072678,T cell migration,1.0482096364361643e-15,True,"""The movement of a T cell within or between different tissues and organs of the body."" [CL:0000084, GOC:BHF, GOC:mah]",78,389,21,20972,0.05398457583547558,0.2692307692307692,query_1,['GO:0072676']
GO:CC,GO:0042613,MHC class II protein complex,1.3803714683444412e-15,True,"""A transmembrane protein complex composed of an MHC class II alpha and MHC class II beta chain, and with or without a bound peptide or polysaccharide antigen."" [GOC:add, GOC:jl, ISBN:0120781859, PMID:15928678]",17,393,12,22155,0.030534351145038167,0.7058823529411765,query_1,['GO:0042611']
GO:BP,GO:0002716,negative regulation of natural killer cell mediated immunity,1.4992162804845576e-15,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of natural killer cell mediated immunity."" [GOC:add]",24,389,14,20972,0.03598971722365039,0.5833333333333334,query_1,"['GO:0002228', 'GO:0002707', 'GO:0002715', 'GO:0045824']"
HPA,HPA:0461441,Skin 1; fibrohistiocytic cells[≥Low],1.8259199155211092e-15,True,Skin 1; fibrohistiocytic cells[≥Low],884,285,70,11007,0.24561403508771928,0.07918552036199095,query_1,['HPA:0460000']
GO:CC,GO:0042581,specific granule,1.8590719041930786e-15,True,"""Granule with a membranous, tubular internal structure, found primarily in mature neutrophil cells. Most are released into the extracellular fluid. Specific granules contain lactoferrin, lysozyme, vitamin B12 binding protein and elastase."" [GOC:jl, ISBN:0721662544, PMID:7334549]",158,393,26,22155,0.06615776081424936,0.16455696202531644,query_1,['GO:0030141']
GO:MF,GO:0003823,antigen binding,2.0644627001530788e-15,True,"""Binding to an antigen, any substance which is capable of inducing a specific immune response and of reacting with the products of that response, the specific antibody or specifically sensitized T-lymphocytes, or both. Binding may counteract the biological activity of the antigen. Antigen binding by an MHC protein complex allows the antigen to be displayed to a T cell or NK cell."" [GOC:jl, ISBN:0198506732, ISBN:0721662544]",173,386,28,20208,0.07253886010362694,0.16184971098265896,query_1,['GO:0005488']
GO:BP,GO:0002712,regulation of B cell mediated immunity,2.3581829009392378e-15,True,"""Any process that modulates the frequency, rate, or extent of B cell mediated immunity."" [GOC:add]",61,389,19,20972,0.04884318766066838,0.3114754098360656,query_1,"['GO:0002706', 'GO:0002822', 'GO:0019724']"
GO:BP,GO:0002889,regulation of immunoglobulin mediated immune response,2.3581829009392378e-15,True,"""Any process that modulates the frequency, rate, or extent of an immunoglobulin mediated immune response."" [GOC:add]",61,389,19,20972,0.04884318766066838,0.3114754098360656,query_1,"['GO:0002712', 'GO:0016064']"
GO:BP,GO:0032642,regulation of chemokine production,2.4974786313958357e-15,True,"""Any process that modulates the frequency, rate, or extent of chemokine production."" [GOC:mah]",92,389,22,20972,0.056555269922879174,0.2391304347826087,query_1,"['GO:0001817', 'GO:0032602']"
GO:BP,GO:0032602,chemokine production,2.4974786313958357e-15,True,"""The appearance of a chemokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria."" [GOC:BHF, GOC:rl, ISBN:0198506732, PMID:12183377, Wikipedia:Chemokine]",92,389,22,20972,0.056555269922879174,0.2391304347826087,query_1,['GO:0001816']
GO:BP,GO:0001916,positive regulation of T cell mediated cytotoxicity,2.6085704027410578e-15,True,"""Any process that activates or increases the frequency, rate or extent of T cell mediated cytotoxicity."" [GOC:add, ISBN:0781735149]",37,389,16,20972,0.04113110539845758,0.43243243243243246,query_1,"['GO:0001912', 'GO:0001913', 'GO:0001914', 'GO:0002711']"
GO:BP,GO:0016064,immunoglobulin mediated immune response,2.6482300824620057e-15,True,"""An immune response mediated by immunoglobulins, whether cell-bound or in solution."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",203,389,30,20972,0.07712082262210797,0.1477832512315271,query_1,['GO:0019724']
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,2.900394566218951e-15,True,"""Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis."" [GOC:mah]",822,389,58,20972,0.14910025706940874,0.0705596107055961,query_1,"['GO:0009653', 'GO:0050793']"
GO:BP,GO:0035710,"CD4-positive, alpha-beta T cell activation",3.75253527193902e-15,True,"""The change in morphology and behavior of a CD4-positive, alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [CL:0000624, GOC:BHF]",131,389,25,20972,0.06426735218508997,0.19083969465648856,query_1,['GO:0046631']
GO:BP,GO:0042592,homeostatic process,4.3607151375979884e-15,True,"""Any biological process involved in the maintenance of an internal steady state. Homeostasis allows cells and organisms to maintain stable internal conditions despite varying external conditions."" [PMID:26265027]",1677,389,86,20972,0.2210796915167095,0.05128205128205128,query_1,['GO:0008150']
GO:BP,GO:0045937,positive regulation of phosphate metabolic process,4.6507114001941276e-15,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",395,389,40,20972,0.10282776349614396,0.10126582278481013,query_1,"['GO:0006796', 'GO:0010562']"
GO:BP,GO:0010562,positive regulation of phosphorus metabolic process,4.6507114001941276e-15,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]",395,389,40,20972,0.10282776349614396,0.10126582278481013,query_1,"['GO:0006793', 'GO:0009893', 'GO:0051174']"
GO:BP,GO:0007249,canonical NF-kappaB signal transduction,5.003414298902941e-15,True,"""An intracellular signaling cassette characterized by the I-kappaB-kinase (IKK)-dependent activation of NF-kappaB, also known as the canonical NF-kappaB signaling cascade. The cascade begins with activation of a trimeric IKK complex (consisting of catalytic kinase subunits IKKalpha and/or IKKbeta, and the regulatory scaffold protein NEMO) and ends with the regulation of transcription of target genes by NF-kappaB. In a resting state, NF-kappaB dimers are bound to I-kappaB proteins, sequestering NF-kappaB in the cytoplasm. Phosphorylation of I-kappaB targets I-kappaB for ubiquitination and proteasomal degradation, thus releasing the NF-kappaB dimers, which can translocate to the nucleus to bind DNA and regulate transcription. The canonical NF-kappaB pathway is mainly stimulated by proinflammatory cytokines such as IL-1beta, tumor necrosis factor (TNF)-alpha, antigen ligands, and toll-like receptors (TLRs)."" [GOC:bf, PMID:12773372, PMID:34659217]",315,389,36,20972,0.09254498714652956,0.11428571428571428,query_1,['GO:0141124']
